https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UST,Volume USD
1649412000000,2022-04-08 10:00:00,UST/USD,0.999,1.001,0.999,1.001,31094.529692,31125.624221691996
1649408400000,2022-04-08 09:00:00,UST/USD,1.001,1.001,0.999,0.999,503.106066,502.602959934
1649404800000,2022-04-08 08:00:00,UST/USD,0.999,1.001,0.999,1.001,6884.789561,6891.674350560998
1649401200000,2022-04-08 07:00:00,UST/USD,1.001,1.001,0.999,0.999,957.315571,956.358255429
1649397600000,2022-04-08 06:00:00,UST/USD,0.999,1.001,0.999,1.001,1021.088839,1022.1099278389999
1649394000000,2022-04-08 05:00:00,UST/USD,1.0,1.0,0.999,0.999,59914.945493,59855.030547507
1649390400000,2022-04-08 04:00:00,UST/USD,0.999,1.0,0.999,1.0,6717.260839,6717.260839
1649386800000,2022-04-08 03:00:00,UST/USD,1.0,1.0,0.999,0.999,1569.78402,1568.21423598
1649383200000,2022-04-08 02:00:00,UST/USD,1.0,1.0,1.0,1.0,21408.921281,21408.921281
1649379600000,2022-04-08 01:00:00,UST/USD,1.001,1.001,1.0,1.0,48788.943957,48788.943957
1649376000000,2022-04-08 00:00:00,UST/USD,1.001,1.001,1.0,1.001,10850.670227,10861.520897227
1649372400000,2022-04-07 23:00:00,UST/USD,1.0,1.001,1.0,1.001,6556.924818,6563.4817428179995
1649368800000,2022-04-07 22:00:00,UST/USD,0.999,1.0,0.999,1.0,119794.800097,119794.800097
1649365200000,2022-04-07 21:00:00,UST/USD,0.999,1.0,0.999,0.999,48147.153385,48099.006231615
1649361600000,2022-04-07 20:00:00,UST/USD,1.0,1.0,0.999,0.999,712.478915,711.766436085
1649358000000,2022-04-07 19:00:00,UST/USD,1.0,1.0,1.0,1.0,1505.745271,1505.745271
1649354400000,2022-04-07 18:00:00,UST/USD,1.001,1.001,0.998,1.0,112765.318178,112765.318178
1649350800000,2022-04-07 17:00:00,UST/USD,1.001,1.001,1.0,1.001,102973.686305,103076.65999130499
1649347200000,2022-04-07 16:00:00,UST/USD,1.0,1.001,1.0,1.001,58446.915111,58505.362026111
1649343600000,2022-04-07 15:00:00,UST/USD,1.001,1.001,0.994,1.0,266225.007695,266225.007695
1649340000000,2022-04-07 14:00:00,UST/USD,1.0,1.001,1.0,1.001,4948.29994,4953.24823994
1649336400000,2022-04-07 13:00:00,UST/USD,1.0,1.002,0.999,1.0,180041.586189,180041.586189
1649332800000,2022-04-07 12:00:00,UST/USD,1.0,1.001,1.0,1.0,218873.021013,218873.021013
1649329200000,2022-04-07 11:00:00,UST/USD,0.999,1.0,0.999,1.0,13943.934069,13943.934069
1649325600000,2022-04-07 10:00:00,UST/USD,0.999,1.0,0.999,0.999,7727.940376,7720.212435623999
1649322000000,2022-04-07 09:00:00,UST/USD,1.0,1.0,0.999,0.999,1053.305878,1052.252572122
1649318400000,2022-04-07 08:00:00,UST/USD,1.0,1.0,0.999,1.0,15046.405376,15046.405376
1649314800000,2022-04-07 07:00:00,UST/USD,1.0,1.0,0.999,1.0,2965.523139,2965.523139
1649311200000,2022-04-07 06:00:00,UST/USD,1.0,1.0,0.999,1.0,3005.896582,3005.896582
1649307600000,2022-04-07 05:00:00,UST/USD,1.0,1.0,0.999,1.0,11662.12519,11662.12519
1649304000000,2022-04-07 04:00:00,UST/USD,0.999,1.0,0.998,1.0,49074.231502,49074.231502
1649300400000,2022-04-07 03:00:00,UST/USD,1.0,1.0,0.999,0.999,290.498264,290.207765736
1649296800000,2022-04-07 02:00:00,UST/USD,1.0,1.0,0.999,1.0,21541.309435,21541.309435
1649293200000,2022-04-07 01:00:00,UST/USD,1.001,1.001,0.999,1.0,7730.115632,7730.115632
1649289600000,2022-04-07 00:00:00,UST/USD,1.0,1.001,1.0,1.001,387440.621679,387828.0623006789
1649286000000,2022-04-06 23:00:00,UST/USD,1.0,1.001,1.0,1.0,16921.065154,16921.065154
1649282400000,2022-04-06 22:00:00,UST/USD,1.0,1.001,1.0,1.0,10462.107843,10462.107843
1649278800000,2022-04-06 21:00:00,UST/USD,1.001,1.001,1.0,1.0,21869.081697,21869.081697
1649275200000,2022-04-06 20:00:00,UST/USD,1.001,1.001,1.0,1.001,44879.840546,44924.720386545996
1649271600000,2022-04-06 19:00:00,UST/USD,1.0,1.001,1.0,1.001,253751.575163,254005.32673816298
1649268000000,2022-04-06 18:00:00,UST/USD,1.001,1.001,1.0,1.0,67497.175957,67497.175957
1649264400000,2022-04-06 17:00:00,UST/USD,1.001,1.001,1.0,1.001,5546.992337,5552.539329336999
1649260800000,2022-04-06 16:00:00,UST/USD,1.001,1.001,1.0,1.001,322286.438412,322608.724850412
1649257200000,2022-04-06 15:00:00,UST/USD,1.0,1.001,1.0,1.001,6381.504468,6387.885972468
1649253600000,2022-04-06 14:00:00,UST/USD,1.0,1.001,1.0,1.0,145667.650732,145667.650732
1649250000000,2022-04-06 13:00:00,UST/USD,1.001,1.001,1.0,1.0,70567.31246,70567.31246
1649246400000,2022-04-06 12:00:00,UST/USD,1.001,1.001,1.0,1.001,33792.359362,33826.151721362
1649242800000,2022-04-06 11:00:00,UST/USD,1.001,1.001,1.0,1.001,43363.929415,43407.293344415
1649239200000,2022-04-06 10:00:00,UST/USD,1.0,1.001,1.0,1.001,10191.377907,10201.569284906998
1649235600000,2022-04-06 09:00:00,UST/USD,1.001,1.001,1.0,1.0,1194.126417,1194.126417
1649232000000,2022-04-06 08:00:00,UST/USD,1.0,1.001,1.0,1.001,76.828814,76.90564281399999
1649228400000,2022-04-06 07:00:00,UST/USD,1.001,1.001,1.0,1.0,2261.030085,2261.030085
1649224800000,2022-04-06 06:00:00,UST/USD,1.0,1.001,1.0,1.001,36463.545542,36500.009087542
1649221200000,2022-04-06 05:00:00,UST/USD,1.001,1.001,1.0,1.0,14100.73756,14100.73756
1649217600000,2022-04-06 04:00:00,UST/USD,1.001,1.002,1.0,1.001,22845.537516,22868.383053515998
1649214000000,2022-04-06 03:00:00,UST/USD,1.001,1.002,1.0,1.001,43283.072713,43326.355785713
1649210400000,2022-04-06 02:00:00,UST/USD,1.0,1.002,1.0,1.001,46860.675856,46907.536531856
1649206800000,2022-04-06 01:00:00,UST/USD,1.001,1.001,1.0,1.0,3271.813106,3271.813106
1649203200000,2022-04-06 00:00:00,UST/USD,1.001,1.001,1.0,1.001,37522.048412,37559.57046041199
1649199600000,2022-04-05 23:00:00,UST/USD,1.0,1.001,1.0,1.001,3387.445313,3390.832758313
1649196000000,2022-04-05 22:00:00,UST/USD,1.001,1.001,1.0,1.0,31859.338755,31859.338755
1649192400000,2022-04-05 21:00:00,UST/USD,1.0,1.002,1.0,1.001,32096.949982,32129.046931981993
1649188800000,2022-04-05 20:00:00,UST/USD,1.0,1.002,0.999,1.0,1365665.931274,1365665.931274
1649185200000,2022-04-05 19:00:00,UST/USD,1.001,1.001,1.0,1.0,313998.847127,313998.847127
1649181600000,2022-04-05 18:00:00,UST/USD,1.001,1.001,1.0,1.001,24123.764871,24147.888635870997
1649178000000,2022-04-05 17:00:00,UST/USD,1.0,1.001,1.0,1.001,137808.478385,137946.28686338497
1649174400000,2022-04-05 16:00:00,UST/USD,1.0,1.001,1.0,1.0,28428.261266,28428.261266
1649170800000,2022-04-05 15:00:00,UST/USD,1.0,1.001,1.0,1.0,482053.25707,482053.25707
1649167200000,2022-04-05 14:00:00,UST/USD,1.001,1.001,1.0,1.0,327280.355925,327280.355925
1649163600000,2022-04-05 13:00:00,UST/USD,1.001,1.001,1.0,1.001,511574.470071,512086.04454107094
1649160000000,2022-04-05 12:00:00,UST/USD,1.001,1.001,1.0,1.001,24351.229077,24375.580306076998
1649156400000,2022-04-05 11:00:00,UST/USD,1.001,1.001,0.997,1.001,85401.229491,85486.630720491
1649152800000,2022-04-05 10:00:00,UST/USD,1.0,1.001,0.999,1.001,80142.684113,80222.82679711298
1649149200000,2022-04-05 09:00:00,UST/USD,1.0,1.001,0.999,1.0,9226.836055,9226.836055
1649145600000,2022-04-05 08:00:00,UST/USD,1.0,1.001,0.999,1.0,1528.235672,1528.235672
1649142000000,2022-04-05 07:00:00,UST/USD,1.001,1.001,0.999,1.0,13686.910146,13686.910146
1649138400000,2022-04-05 06:00:00,UST/USD,1.001,1.001,1.001,1.001,3618.952384,3622.5713363839996
1649134800000,2022-04-05 05:00:00,UST/USD,1.001,1.001,1.001,1.001,13024.951361,13037.976312360997
1649131200000,2022-04-05 04:00:00,UST/USD,1.001,1.001,1.001,1.001,26391.553585,26417.945138584997
1649127600000,2022-04-05 03:00:00,UST/USD,1.001,1.001,0.999,1.001,14849.159266,14864.008425265998
1649124000000,2022-04-05 02:00:00,UST/USD,1.001,1.001,1.0,1.001,111350.504009,111461.85451300899
1649120400000,2022-04-05 01:00:00,UST/USD,1.001,1.001,1.0,1.001,50235.773292,50286.00906529199
1649116800000,2022-04-05 00:00:00,UST/USD,1.001,1.001,1.001,1.001,49222.932172,49272.155104171994
1649113200000,2022-04-04 23:00:00,UST/USD,1.0,1.001,0.998,1.001,51152.758298,51203.911056298
1649109600000,2022-04-04 22:00:00,UST/USD,1.001,1.001,1.0,1.0,22289.986509,22289.986509
1649106000000,2022-04-04 21:00:00,UST/USD,1.001,1.001,1.0,1.001,57576.85565,57634.432505649995
1649102400000,2022-04-04 20:00:00,UST/USD,1.0,1.001,0.999,1.001,119490.487376,119609.97786337599
1649098800000,2022-04-04 19:00:00,UST/USD,1.001,1.001,1.0,1.0,41224.751159,41224.751159
1649095200000,2022-04-04 18:00:00,UST/USD,1.001,1.001,1.0,1.001,24119.358825,24143.478183825
1649091600000,2022-04-04 17:00:00,UST/USD,1.001,1.001,1.001,1.001,13798.08856,13811.88664856
1649088000000,2022-04-04 16:00:00,UST/USD,1.001,1.001,1.0,1.001,33493.136296,33526.629432295995
1649084400000,2022-04-04 15:00:00,UST/USD,1.001,1.001,1.0,1.001,26512.861476,26539.374337475994
1649080800000,2022-04-04 14:00:00,UST/USD,1.001,1.001,1.0,1.001,5388.827538,5394.216365537999
1649077200000,2022-04-04 13:00:00,UST/USD,1.001,1.001,1.0,1.001,8706.297458,8715.003755457998
1649073600000,2022-04-04 12:00:00,UST/USD,1.001,1.001,1.0,1.001,57288.647778,57345.93642577799
1649070000000,2022-04-04 11:00:00,UST/USD,1.0,1.001,1.0,1.001,1063.222924,1064.2861469239997
1649066400000,2022-04-04 10:00:00,UST/USD,1.0,1.0,0.999,1.0,58754.281706,58754.281706
1649062800000,2022-04-04 09:00:00,UST/USD,1.0,1.0,0.999,1.0,3410.696563,3410.696563
1649059200000,2022-04-04 08:00:00,UST/USD,1.0,1.0,0.999,1.0,13052.280152,13052.280152
1649055600000,2022-04-04 07:00:00,UST/USD,1.0,1.0,0.999,1.0,27370.67004,27370.67004
1649052000000,2022-04-04 06:00:00,UST/USD,1.0,1.001,0.998,1.0,230230.471562,230230.471562
1649048400000,2022-04-04 05:00:00,UST/USD,1.001,1.001,1.0,1.0,28028.654853,28028.654853
1649044800000,2022-04-04 04:00:00,UST/USD,1.001,1.001,1.0,1.001,26432.083446,26458.515529446
1649041200000,2022-04-04 03:00:00,UST/USD,1.001,1.001,1.0,1.001,98475.665606,98574.14127160599
1649037600000,2022-04-04 02:00:00,UST/USD,1.0,1.001,1.0,1.001,57084.324982,57141.409306981994
1649034000000,2022-04-04 01:00:00,UST/USD,1.001,1.001,1.0,1.0,1441.761224,1441.761224
1649030400000,2022-04-04 00:00:00,UST/USD,1.001,1.001,1.0,1.001,25291.637095,25316.928732094995
1649026800000,2022-04-03 23:00:00,UST/USD,1.0,1.001,1.0,1.001,141563.11756,141704.68067755998
1649023200000,2022-04-03 22:00:00,UST/USD,1.001,1.001,1.0,1.0,5212.043826,5212.043826
1649019600000,2022-04-03 21:00:00,UST/USD,1.0,1.001,1.0,1.001,43397.662419,43441.060081419
1649016000000,2022-04-03 20:00:00,UST/USD,1.001,1.001,1.0,1.0,12409.711392,12409.711392
1649012400000,2022-04-03 19:00:00,UST/USD,1.0,1.001,1.0,1.001,18435.794272,18454.230066271997
1649008800000,2022-04-03 18:00:00,UST/USD,1.001,1.001,1.0,1.0,587197.419397,587197.419397
1649005200000,2022-04-03 17:00:00,UST/USD,1.001,1.001,1.0,1.001,7815.584242,7823.399826241999
1649001600000,2022-04-03 16:00:00,UST/USD,1.001,1.001,1.0,1.001,5854.571709,5860.426280708999
1648998000000,2022-04-03 15:00:00,UST/USD,1.001,1.001,1.0,1.001,8596.776924,8605.373700924
1648994400000,2022-04-03 14:00:00,UST/USD,1.0,1.001,1.0,1.001,1122.735898,1123.8586338979999
1648990800000,2022-04-03 13:00:00,UST/USD,1.001,1.001,1.0,1.0,1646.069166,1646.069166
1648987200000,2022-04-03 12:00:00,UST/USD,1.0,1.001,1.0,1.001,3409.669547,3413.0792165469998
1648983600000,2022-04-03 11:00:00,UST/USD,1.0,1.001,1.0,1.0,155.839717,155.839717
1648980000000,2022-04-03 10:00:00,UST/USD,1.001,1.001,1.0,1.0,2062.54615,2062.54615
1648976400000,2022-04-03 09:00:00,UST/USD,1.001,1.001,1.0,1.001,673.43723,674.1106672299999
1648972800000,2022-04-03 08:00:00,UST/USD,1.0,1.002,1.0,1.001,5567.440598,5573.008038597999
1648969200000,2022-04-03 07:00:00,UST/USD,1.002,1.002,1.0,1.0,3436.216055,3436.216055
1648965600000,2022-04-03 06:00:00,UST/USD,1.001,1.002,1.001,1.002,395.130828,395.921089656
1648962000000,2022-04-03 05:00:00,UST/USD,1.001,1.001,1.0,1.001,69552.445862,69621.99830786198
1648958400000,2022-04-03 04:00:00,UST/USD,1.0,1.001,1.0,1.001,1518.937344,1520.4562813439998
1648954800000,2022-04-03 03:00:00,UST/USD,1.001,1.001,1.0,1.0,10790.305443,10790.305443
1648951200000,2022-04-03 02:00:00,UST/USD,1.002,1.002,1.001,1.001,7933.184954,7941.118138954
1648947600000,2022-04-03 01:00:00,UST/USD,1.002,1.002,1.0,1.002,296.761931,297.355454862
1648944000000,2022-04-03 00:00:00,UST/USD,1.002,1.002,1.0,1.002,32.844119,32.909807238
1648940400000,2022-04-02 23:00:00,UST/USD,1.002,1.002,1.0,1.002,11150.362211,11172.662935422
1648936800000,2022-04-02 22:00:00,UST/USD,1.002,1.002,1.0,1.002,13980.404096,14008.364904192
1648933200000,2022-04-02 21:00:00,UST/USD,1.001,1.002,1.0,1.002,46714.091498,46807.519680996
1648929600000,2022-04-02 20:00:00,UST/USD,1.001,1.002,1.001,1.001,6149.617689,6155.767306688999
1648926000000,2022-04-02 19:00:00,UST/USD,1.001,1.002,1.0,1.001,5635.595959,5641.231554958999
1648922400000,2022-04-02 18:00:00,UST/USD,1.001,1.002,1.0,1.001,12516.507619,12529.024126618999
1648918800000,2022-04-02 17:00:00,UST/USD,1.0,1.001,1.0,1.001,128592.132731,128720.724863731
1648915200000,2022-04-02 16:00:00,UST/USD,1.001,1.002,1.0,1.0,81209.903243,81209.903243
1648911600000,2022-04-02 15:00:00,UST/USD,1.0,1.001,1.0,1.001,84724.408712,84809.133120712
1648908000000,2022-04-02 14:00:00,UST/USD,1.0,1.001,1.0,1.0,2949.466268,2949.466268
1648904400000,2022-04-02 13:00:00,UST/USD,1.001,1.001,1.0,1.0,150348.390306,150348.390306
1648900800000,2022-04-02 12:00:00,UST/USD,1.001,1.001,1.0,1.001,31778.414311,31810.192725310997
1648897200000,2022-04-02 11:00:00,UST/USD,1.0,1.001,1.0,1.001,1086.323403,1087.409726403
1648893600000,2022-04-02 10:00:00,UST/USD,1.001,1.001,1.0,1.0,27.701601,27.701601
1648890000000,2022-04-02 09:00:00,UST/USD,1.001,1.001,1.001,1.001,4048.833376,4052.8822093759995
1648886400000,2022-04-02 08:00:00,UST/USD,1.001,1.001,1.001,1.001,27445.390903,27472.836293902998
1648882800000,2022-04-02 07:00:00,UST/USD,1.001,1.001,1.0,1.001,4319.18246,4323.50164246
1648879200000,2022-04-02 06:00:00,UST/USD,1.001,1.001,1.0,1.001,469.030473,469.49950347299995
1648875600000,2022-04-02 05:00:00,UST/USD,1.001,1.001,1.0,1.001,2267.853328,2270.1211813279997
1648872000000,2022-04-02 04:00:00,UST/USD,1.001,1.001,1.0,1.001,17056.178134,17073.234312133998
1648868400000,2022-04-02 03:00:00,UST/USD,1.001,1.001,1.0,1.001,87833.321172,87921.15449317198
1648864800000,2022-04-02 02:00:00,UST/USD,1.001,1.001,1.0,1.001,5175.697623,5180.873320622999
1648861200000,2022-04-02 01:00:00,UST/USD,1.001,1.001,1.001,1.001,6110.796731,6116.907527730999
1648857600000,2022-04-02 00:00:00,UST/USD,1.001,1.001,1.0,1.001,6875.023665,6881.898688664999
1648854000000,2022-04-01 23:00:00,UST/USD,1.001,1.001,1.0,1.001,10660.222754,10670.882976754
1648850400000,2022-04-01 22:00:00,UST/USD,1.0,1.001,1.0,1.001,1708.83102,1710.5398510199998
1648846800000,2022-04-01 21:00:00,UST/USD,1.0,1.001,1.0,1.0,13849.849582,13849.849582
1648843200000,2022-04-01 20:00:00,UST/USD,1.0,1.001,1.0,1.0,124024.628784,124024.628784
1648839600000,2022-04-01 19:00:00,UST/USD,1.0,1.001,1.0,1.0,11006.502249,11006.502249
1648836000000,2022-04-01 18:00:00,UST/USD,1.001,1.001,1.0,1.0,2813.173174,2813.173174
1648832400000,2022-04-01 17:00:00,UST/USD,1.001,1.001,1.0,1.001,9020.501144,9029.521645144
1648828800000,2022-04-01 16:00:00,UST/USD,1.001,1.001,1.0,1.001,32398.621078,32431.019699077995
1648825200000,2022-04-01 15:00:00,UST/USD,1.0,1.001,1.0,1.001,2862.940534,2865.8034745339996
1648821600000,2022-04-01 14:00:00,UST/USD,1.001,1.001,1.0,1.0,11688.352037,11688.352037
1648818000000,2022-04-01 13:00:00,UST/USD,1.001,1.002,1.0,1.001,5989.982566,5995.972548565999
1648814400000,2022-04-01 12:00:00,UST/USD,1.001,1.002,1.0,1.001,14886.589599,14901.476188599
1648810800000,2022-04-01 11:00:00,UST/USD,1.0,1.002,1.0,1.001,36449.129532,36485.578661531996
1648807200000,2022-04-01 10:00:00,UST/USD,1.001,1.001,1.0,1.0,3298.478766,3298.478766
1648803600000,2022-04-01 09:00:00,UST/USD,1.001,1.001,1.0,1.001,73.304791,73.37809579099999
1648800000000,2022-04-01 08:00:00,UST/USD,1.001,1.001,1.0,1.001,1255.411413,1256.6668244129999
1648796400000,2022-04-01 07:00:00,UST/USD,1.001,1.001,1.001,1.001,218.612003,218.83061500299996
1648792800000,2022-04-01 06:00:00,UST/USD,1.001,1.002,1.0,1.001,20393.257347,20413.650604346996
1648789200000,2022-04-01 05:00:00,UST/USD,1.001,1.001,1.0,1.001,3351.880163,3355.2320431629996
1648785600000,2022-04-01 04:00:00,UST/USD,1.001,1.001,1.001,1.001,7618.261998,7625.880259997999
1648782000000,2022-04-01 03:00:00,UST/USD,1.001,1.001,1.0,1.001,25850.360311,25876.210671310997
1648778400000,2022-04-01 02:00:00,UST/USD,1.001,1.001,1.0,1.001,33372.106655,33405.478761655
1648774800000,2022-04-01 01:00:00,UST/USD,1.0,1.001,1.0,1.001,11695.227764,11706.922991763999
1648771200000,2022-04-01 00:00:00,UST/USD,1.001,1.001,1.0,1.0,14846.436725,14846.436725
1648767600000,2022-03-31 23:00:00,UST/USD,1.001,1.001,1.0,1.001,105.263621,105.36888462099999
1648764000000,2022-03-31 22:00:00,UST/USD,1.0,1.001,0.999,1.001,307562.73391,307870.29664391
1648760400000,2022-03-31 21:00:00,UST/USD,1.0,1.0,0.999,1.0,15722.33861,15722.33861
1648756800000,2022-03-31 20:00:00,UST/USD,1.0,1.0,1.0,1.0,36574.022222,36574.022222
1648753200000,2022-03-31 19:00:00,UST/USD,0.999,1.0,0.999,1.0,54153.378106,54153.378106
1648749600000,2022-03-31 18:00:00,UST/USD,1.0,1.0,0.999,0.999,5945.670932,5939.725261068
1648746000000,2022-03-31 17:00:00,UST/USD,1.0,1.0,0.999,1.0,146892.159169,146892.159169
1648742400000,2022-03-31 16:00:00,UST/USD,1.001,1.001,0.999,1.0,519861.686312,519861.686312
1648738800000,2022-03-31 15:00:00,UST/USD,1.001,1.001,1.0,1.001,31042.687855,31073.730542854995
1648735200000,2022-03-31 14:00:00,UST/USD,1.001,1.002,1.0,1.001,121781.000754,121902.78175475397
1648731600000,2022-03-31 13:00:00,UST/USD,1.0,1.002,1.0,1.001,15567.987842,15583.555829841998
1648728000000,2022-03-31 12:00:00,UST/USD,1.001,1.002,1.0,1.0,17421.437172,17421.437172
1648724400000,2022-03-31 11:00:00,UST/USD,1.001,1.001,1.0,1.001,4613.521522,4618.135043521999
1648720800000,2022-03-31 10:00:00,UST/USD,1.001,1.001,1.0,1.001,6779.776641,6786.556417641
1648717200000,2022-03-31 09:00:00,UST/USD,1.001,1.001,1.0,1.001,3460.348709,3463.8090577089997
1648713600000,2022-03-31 08:00:00,UST/USD,1.001,1.001,1.0,1.001,2366.740546,2369.1072865459996
1648710000000,2022-03-31 07:00:00,UST/USD,1.0,1.001,1.0,1.001,32832.264393,32865.09665739299
1648706400000,2022-03-31 06:00:00,UST/USD,1.001,1.001,1.0,1.0,29442.179537,29442.179537
1648702800000,2022-03-31 05:00:00,UST/USD,1.001,1.001,1.0,1.001,59225.966906,59285.192872905995
1648699200000,2022-03-31 04:00:00,UST/USD,1.001,1.001,1.0,1.001,11581.648123,11593.229771123
1648695600000,2022-03-31 03:00:00,UST/USD,1.001,1.001,1.0,1.001,98044.080764,98142.12484476398
1648692000000,2022-03-31 02:00:00,UST/USD,1.001,1.001,1.0,1.001,8424.197306,8432.621503306
1648688400000,2022-03-31 01:00:00,UST/USD,1.001,1.001,1.0,1.001,40232.963852,40273.196815851996
1648684800000,2022-03-31 00:00:00,UST/USD,1.0,1.001,1.0,1.001,4192.019405,4196.211424405
1648681200000,2022-03-30 23:00:00,UST/USD,1.001,1.001,1.0,1.0,21359.845358,21359.845358
1648677600000,2022-03-30 22:00:00,UST/USD,1.0,1.001,1.0,1.001,16737.221913,16753.959134913
1648674000000,2022-03-30 21:00:00,UST/USD,1.0,1.001,1.0,1.0,1723.144549,1723.144549
1648670400000,2022-03-30 20:00:00,UST/USD,1.001,1.001,1.0,1.0,4744.429711,4744.429711
1648666800000,2022-03-30 19:00:00,UST/USD,1.001,1.001,1.0,1.001,90421.111525,90511.532636525
1648663200000,2022-03-30 18:00:00,UST/USD,1.0,1.001,1.0,1.001,9622.338346,9631.960684345999
1648659600000,2022-03-30 17:00:00,UST/USD,1.0,1.001,1.0,1.0,101974.256709,101974.256709
1648656000000,2022-03-30 16:00:00,UST/USD,1.001,1.001,1.0,1.0,30357.173681,30357.173681
1648652400000,2022-03-30 15:00:00,UST/USD,1.0,1.001,1.0,1.001,8875.092054,8883.967146054
1648648800000,2022-03-30 14:00:00,UST/USD,1.001,1.001,1.0,1.0,386104.443234,386104.443234
1648645200000,2022-03-30 13:00:00,UST/USD,1.0,1.001,1.0,1.001,87114.788554,87201.903342554
1648641600000,2022-03-30 12:00:00,UST/USD,1.0,1.001,1.0,1.0,19730.997247,19730.997247
1648638000000,2022-03-30 11:00:00,UST/USD,1.001,1.001,1.0,1.0,14505.380434,14505.380434
1648634400000,2022-03-30 10:00:00,UST/USD,1.0,1.001,1.0,1.001,20448.624902,20469.073526901997
1648630800000,2022-03-30 09:00:00,UST/USD,1.001,1.001,1.0,1.0,51701.017439,51701.017439
1648627200000,2022-03-30 08:00:00,UST/USD,1.001,1.001,1.0,1.001,42054.066884,42096.120950884
1648623600000,2022-03-30 07:00:00,UST/USD,1.001,1.001,1.0,1.001,9536.836254,9546.373090254
1648620000000,2022-03-30 06:00:00,UST/USD,1.001,1.001,1.0,1.001,8015.372924,8023.388296923999
1648616400000,2022-03-30 05:00:00,UST/USD,1.001,1.001,1.0,1.001,4942.691543,4947.634234542999
1648612800000,2022-03-30 04:00:00,UST/USD,1.001,1.001,1.001,1.001,4.002363,4.006365363
1648609200000,2022-03-30 03:00:00,UST/USD,1.001,1.001,1.0,1.001,13214.461743,13227.676204742998
1648605600000,2022-03-30 02:00:00,UST/USD,1.001,1.001,1.0,1.001,19239.93255,19259.17248255
1648602000000,2022-03-30 01:00:00,UST/USD,1.001,1.001,1.0,1.001,26457.163686,26483.620849685998
1648598400000,2022-03-30 00:00:00,UST/USD,1.001,1.001,1.0,1.001,18983.28415,19002.26743415
1648594800000,2022-03-29 23:00:00,UST/USD,1.001,1.001,1.0,1.001,105978.101785,106084.079886785
1648591200000,2022-03-29 22:00:00,UST/USD,1.001,1.001,1.0,1.001,4250.219936,4254.470155936
1648587600000,2022-03-29 21:00:00,UST/USD,1.0,1.001,1.0,1.001,2064.46826,2066.5327282599997
1648584000000,2022-03-29 20:00:00,UST/USD,1.001,1.001,1.0,1.0,4990.58424,4990.58424
1648580400000,2022-03-29 19:00:00,UST/USD,1.001,1.001,1.0,1.001,29830.484798,29860.315282797997
